,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
5219,86.05323955178163,0.0982701458677462,9.086216807925107,0.08576671028133502,3336107429033839360,2.5992328090029044,0.10111319196125187,1.5280114739262995,0.1915900076757616,-2.568114401902795,0.1524554310082775,-0.2942298,-0.5588982,0.33145103,0.09762637,0.32134014,-0.41707453,-0.40233982,-0.072339445,-0.49272808,0.45757833,0,4335.1800089548215,14.576093459484492,16.595848,755.454125104834,24.506496111175128,18.155869,6057.664020613636,59.271247124655225,15.306157,2.8497114,,,4218.31,,,,,1.09095971902,0.33357637623040465,2743,4
5220,86.06198588065506,0.07312040977060782,9.135564745330019,0.06679792352876181,3336108223604259456,2.6248742502445497,0.07708398438499295,1.880895486674828,0.13465472738441248,-2.4143489117687658,0.10866823229559824,-0.39721814,-0.58946496,0.30913562,0.1384506,0.31534266,-0.42733318,-0.51635486,0.08590669,-0.4713197,0.50650156,0,9540.368192015478,21.691412412939787,15.739453,1743.6321456443084,36.045565031798894,17.247751,12451.04601000483,101.57884457081406,14.523906,2.7238455000000004,,,4065.55,,,0.596641,0.08761897,0.950196202808,0.2158220925993438,2743,4
5221,86.09060616820697,0.08718350187612882,9.148215226507512,0.08126670225906861,3336108361043207040,2.6367796954165987,0.10885534600264073,2.000566153124038,0.16733058555014582,-2.4012459972400246,0.13893205916134496,-0.45952153,-0.44850439999999997,0.12124133,0.28796768,0.23875968,-0.29171816,-0.31688458,0.19386533,-0.1574265,0.28319436,0,7909.057276702227,9.35295706337808,15.943054,1059.2344557416156,25.768173055294596,17.788908,12996.832780521798,40.85277444787963,14.477326000000001,3.3115816,,,3862.0203,,,0.640261,0.08216123,1.01443621379,0.15275246080933286,2743,4
5222,86.09119336864958,0.03632751621734369,9.147915657677963,0.034266681637300365,3336108361043206912,2.38331950287868,0.0449285882776955,2.10259142140569,0.06932464098393655,-2.434734503920984,0.05732112924593556,-0.45515046,-0.48240140000000004,0.11869091,0.27004140000000004,0.24878632,-0.2529771,-0.3062422,0.1766932,-0.20772184,0.2844462,0,30542.716658364097,80.14185193605856,14.476095999999998,7797.817868165685,98.28531795645691,15.621455,36059.2716590975,244.32801790348458,13.369376999999998,2.252078,,,3799.0,2.8635,1.479,1.4696506,0.40532193,1.03293101066,0.17863652934742982,2743,4
5224,85.72981867899449,0.08393443757205223,9.24698896427842,0.07514762651622099,3336155189070384384,2.4574771711839847,0.08507626396933272,2.0049133694416494,0.1432034308762494,-2.2347187839174656,0.11974221080792515,-0.33263509999999996,-0.5927593000000001,0.32153878,0.1404268,0.22563662,-0.34668806,-0.52096224,0.30863979999999996,-0.36803785,0.45510290000000003,0,7329.096849995796,10.922954043311806,16.02574,1446.8478512466907,9.178958372279117,17.450329999999997,9279.957564471237,40.62884690507377,14.843055,2.6072759999999997,,,3610.4224,,,0.82597274,0.10443791,1.0733697956000001,0.32482683193583667,2743,4
5226,85.93545965298144,0.18117599133574602,9.133633352187443,0.16244796878536324,3336149867606924288,2.2106783291656087,0.19794922424374456,1.2141002684419806,0.3468565650843896,-2.4489847339144046,0.28647693769375066,-0.41528059999999994,-0.38407248,0.3426908,0.076971434,0.23790279999999997,-0.34503496,-0.16925155,-0.22543068,-0.3491431,0.46536663,0,993.0957632015508,18.929915481914165,18.195889,314.17711385288317,32.05025530419197,19.108452,1220.8022975564486,75.491850666438,17.045307,2.0631447,,,,,,,,0.975956189015,0.16842872767043382,2743,4
5227,85.94070598610801,0.13540617032647356,9.171731773199019,0.12107438184081605,3336156048063746304,2.3683551520683666,0.15336608883730835,1.4008034762223085,0.2511640294568404,-2.5405250018473,0.1898425682753206,-0.42753938,-0.28063056,0.43567455,0.07796232,0.21352994,-0.20170708,-0.11417235,-0.015714545,-0.08034517,0.5671179000000001,0,2227.0200005562606,3.563666423186985,17.319056,199.60437288350346,28.700006153682114,19.600964,3470.733690399948,21.940472761406962,15.910867000000001,3.6900969,,,,,,,,0.845203448274,0.32664965366387166,2743,4
5228,85.97291040083935,0.08691591080373477,9.119901803159543,0.07772359786134468,3336102897844569856,2.3842570988215663,0.09023182612403413,1.4716693899677884,0.16455413436256142,-2.6006896141507427,0.13125645474333958,-0.33337525,-0.58619475,0.34022012,0.10521722,0.35694808,-0.43997312,-0.47066915,-0.021081767999999997,-0.51184386,0.5167583,0,5773.474464333347,113.38365713265866,16.284773,1292.6485635238453,116.97181781481387,17.572687,7631.474536448178,408.165724513512,15.055399,2.5172882000000003,,,3536.9333,,,0.80926156,0.09233791,1.0804377359000001,0.4068538096974116,2743,4
5233,85.66043439991373,0.034489039092935804,9.310332372897248,0.031116374838052376,3336168314489240704,2.441401140265851,0.03502175214269645,1.9614414022101327,0.0590055289238268,-2.127497497278865,0.04996852311291192,-0.3182208,-0.5963031,0.34568956,0.14405318,0.24525696,-0.39306979999999997,-0.5466913,0.29426697,-0.37748143,0.48145837,0,27313.38208741561,77.69531634995687,14.597427,9283.965439676678,110.47043646624691,15.432054500000001,26868.176210247944,230.64406894648425,13.688825,1.7432299,,,4122.223,,,1.0375081,0.28002945,0.960989284479,0.44950783813343054,2743,4
5234,86.64999850350182,0.035496774984934615,9.452685230209251,0.03486950817198682,3336234942319620608,2.3859421228982334,0.043033703776152316,1.9530049760035584,0.06396696265746939,-1.918841054840208,0.05574475039649903,-0.4664978,-0.5675671,-0.079317905,0.22186829,0.24241324,0.070849985,-0.18147127,0.33055409999999996,-0.30147806,0.11421948,0,22976.557672196566,33.25555947219316,14.785153,7227.1353853589535,51.59997988730615,15.703973000000001,23360.354898118618,80.2548154126426,13.840720999999998,1.8632517,,,3888.75,,,1.1787999,0.28629583,0.9734931384119999,0.1881152023332118,2743,4
5239,86.15884744079061,0.11032835232874966,9.432716308246787,0.10060663328117776,3336256103621173504,2.449954043997024,0.14585788804654304,1.7651733502011888,0.2658119584480351,-2.1493051864919743,0.2418046160484965,-0.4632199000000001,-0.24314564,0.19762792,0.49647945,-0.25807032,-0.53523946,-0.021116833999999998,-0.18134095,0.22569071,-0.08034217,0,2411.1757823855937,3.8042641432482815,17.232794000000002,365.6677290638978,6.46931184021698,18.943672,3420.3766404927533,8.678880170409114,15.926735,3.0169373,,,,,,,,1.0120366329000001,0.32482683193583667,2743,4
5243,85.77822093065528,0.04636535190322545,9.73038736556899,0.0422930042070363,3336465805401439744,2.4966225018803594,0.0540008170136178,1.883113163996248,0.09853456864020743,-2.210819421920016,0.07448338819835293,-0.43385464,-0.44774136,0.24399568,0.2630841,-0.033428434,-0.25240034,-0.09280967,-0.13232495,-0.062790334,0.16557279,0,10705.359641541456,235.83557175739116,15.614363,4635.822927561718,375.34176476870783,16.186071,15480.325990215866,636.0661129858876,14.28747,1.8986014999999998,,,4467.5,,,,,1.08583197316,0.4768501640539555,2743,4
5244,85.66348315152726,0.21311284634030672,9.872620028537776,0.1853909358099416,3336484561522566912,2.4968634893916164,0.2588865611772918,1.7413300019822024,0.4477848762280021,-2.4431352044486543,0.3803896998113778,-0.33046240000000004,-0.29308578,0.12091081,0.40020785,0.004872546,-0.31333897,-0.06278615,0.13891289999999998,0.06396495599999999,0.09669408,0,758.4050338045269,1.9065632616253647,18.488613,160.4185918575716,11.46945401926464,19.838251,1035.6148948737507,14.48185053841857,17.223925,2.6143264999999998,,,,,,,,1.07110316725,0.16733503463361282,2743,4
5246,85.8140370668543,0.032648865953638494,9.491866036480802,0.027804717771946475,3336180585212965376,2.4464101565295038,0.036710512046201314,1.9947725719637408,0.06213100159659081,-2.3252489223000867,0.0517888332524362,-0.21896172,-0.42092335,0.24229339,0.21951796,0.18402454,-0.32463622,-0.2801532,0.27043542,-0.17865042,0.30805254,0,24873.180239851557,53.63549435250474,14.699038,7643.3467549460265,213.15018034917904,15.643179,27466.58521717216,212.2195212856461,13.664907999999999,1.9782705000000003,,,4062.4734,2.467,1.2427,1.0362304,0.26349324,1.0171280654000001,0.41997812613926355,2743,4
5247,85.86379462959229,0.0936196003290382,9.53710854098948,0.08282664005606942,3336274593457351040,2.524746785664458,0.11232050194427708,1.4706303514557808,0.19784856442065324,-2.006057451249293,0.1841627417061607,-0.2863333,-0.22700259999999997,0.10653896,0.35179728,0.015100913,-0.39422268,-0.18976597,0.20765184,-0.027041262000000003,0.14868352,0,2304.7555108511715,2.5758542450678608,17.281803,552.2550177286361,14.427108995850524,18.496038000000002,2783.757107886791,17.468639311109253,16.150341,2.3456973999999997,,,,,,,,1.02111232439,0.44039372949325556,2743,4
5249,86.09524444439819,0.2926391493026144,9.830038745201511,0.2677386040872514,3336287027386964736,2.6644835718717617,0.3561303463921517,1.6380930366360678,0.4367997583442378,-2.411289047271929,0.3885670040156953,-0.5821451,-0.43896425,0.07814314,0.28346986,0.29056275,-0.21812953,-0.5730293000000001,0.58008736,-0.031054013999999998,0.41202793,0,698.4174374102271,6.164057785187192,18.578077,80.70510786748086,11.125800154266038,20.584135,1146.5085950659727,28.409762229583663,17.113476000000002,3.4706593,,,,,,,,1.00747538396,0.13415967918337587,2743,4
5250,86.07773782800786,0.08199810395579038,9.86439806825132,0.07771284630251063,3336474807652948992,2.4126102041483946,0.08926599503042625,1.9409668722926443,0.14755128916058385,-2.384076993773089,0.13167354897015876,-0.3569078,-0.38687652,0.32911462,0.15077841,0.17188223,-0.26884046,-0.40435287,0.28276277,-0.18643776,0.44207240000000003,0,5334.625973060604,19.957156836170064,16.370604999999998,938.254535217778,35.58450728505107,17.920586,7163.293991071282,48.32125495188631,15.124138,2.7964477999999997,,,3915.08,,,0.54929096,0.063864894,0.996751487562,0.3219103171709807,2743,4
5253,86.14371822008086,0.03579414595070423,9.8564944834595,0.03339806237507361,3336287375279889024,2.450599062982448,0.04387842232882695,2.085869083071681,0.06351042491755322,-2.521228535810605,0.05338037148597378,-0.44080183,-0.48277026,0.10485991,0.29201266,0.2741955,-0.19215396,-0.3467562,0.34187368,-0.11192752,0.31628758,0,24442.734411329096,124.13934560342535,14.717991,7056.5162393768505,138.5783137935823,15.729913,26414.52305035328,380.37653615861063,13.707313000000001,2.0226002,,,3723.5,,,1.3660333999999998,0.32316387,0.990569941769,0.2103536274152388,2743,4
5254,86.12569077380623,0.14738001610967372,9.854975445968787,0.13474281613643374,3336287478359537152,2.4713742627734043,0.17708199037701386,1.8463535767297534,0.22038786530043447,-1.9592572606655465,0.19937462689473368,-0.5716922,-0.44742477,0.08116258,0.23515958,0.25353086,-0.22572832,-0.5728766,0.57359016,-0.10740065,0.3652637,0,2629.550267510962,4.410736887344954,17.138662,369.98172454533403,15.373265792474315,18.930937,3820.158002581426,14.156314569691526,15.806717,3.12422,,,,,,,,1.11516164089,0.1950419248997448,2743,4
5255,86.14198785016283,0.07092320436844161,9.859648349030456,0.06487385728524207,3336287370984122496,2.3731697724441294,0.0814250105720437,1.9125106876525708,0.123931146716109,-1.8464639812098997,0.10590463389471892,-0.39544135,-0.4623642,0.20947729,0.21553850000000002,0.23433320000000005,-0.23828048,-0.399696,0.35335520000000004,-0.17311811,0.37795764,0,6821.93390320119,9.160724808039273,16.103598,1268.7095318334934,12.015593840561692,17.592983,8801.324936343359,36.0491152958378,14.90055,2.6924334,,,3685.78,,,0.77066356,0.09875112,1.03071208817,0.16186656944950784,2743,4
5256,85.92534140861994,0.024735360622297545,10.039057181504779,0.024148786114061245,3336492915234886912,2.364819155393191,0.03191729860108014,1.7745457057176357,0.045232395285911324,-1.8530210890330003,0.0403931393963972,-0.52093446,-0.46499228,-0.085146576,0.29047093,0.27794677,-0.042811699999999994,-0.21306601,0.3282323,-0.20794617,0.15656678,0,69270.86261230275,692.092259155113,13.586989,25430.72616500708,960.918875213259,14.337992000000002,72996.40600197522,2269.2452954632504,12.603666,1.7343254000000001,,,4109.0,,,1.7236125,0.76298946,1.0884549073799998,0.35107546481954066,2743,4
5259,85.93398317974507,0.08180586792999843,9.844157889597108,0.07867482667523414,3336474360976223616,2.209874383023525,0.0982104391378602,1.7515779359361108,0.16241792590532014,-2.151613532299072,0.1358479894140411,-0.45141736,-0.39009035,0.26802233,0.24461370000000002,0.11143953,-0.31128004,-0.20747018,-0.014795504,-0.12588248,0.31239754,0,5297.78918588535,62.55036138804054,16.37813,982.6387000782097,49.356011198138994,17.870403,6696.479136925831,249.04396860964366,15.197304,2.6730994999999997,,,3599.02,,,0.7891768,0.09414135,1.1392003807,0.10426540284360189,2743,4
5260,85.98148037167566,0.035689055315969616,9.808514737053018,0.03282608078904907,3336473261464594304,2.318276518229712,0.043168411306107865,1.8007543352882107,0.06962029708969192,-2.16333011467944,0.05715432523300296,-0.41217780000000004,-0.30989933,0.21687254,0.30140167,0.14380203,-0.14725411,-0.05161518,0.13729998,0.023958635,0.2771552,0,36434.51140129737,94.08750633535546,14.284583,9298.758275666607,107.82229025670598,15.4303255,41223.86933272076,257.95158523936743,13.224048000000002,2.2062777999999996,,,3814.16,2.8710000000000004,1.4735,1.6286716,0.50577503,1.0469405641299998,0.34852351440029167,2743,4
5267,83.35415255413673,0.07007396372933444,8.523652912205781,0.061834891860900715,3334734177666072576,2.6527098112368703,0.08062505727447779,0.7071710666685522,0.13888418631072386,-2.4931087640176344,0.11256482187765487,-0.38439366,-0.35464323,0.24688995,0.17528112,0.08645786,-0.21488376,-0.24371234,0.19288263,-0.12907921,0.31343672,0,5259.281186929911,9.08638848573982,16.38605,938.2472396281777,10.245165174824617,17.920595000000002,6921.023976758116,19.459978415163327,15.161494,2.759101,,,4110.685,0.7078,0.4033,,,0.948475681937,0.13051403572730588,2743,4
5272,83.99321369302012,0.08797037204225971,9.055458883909395,0.08016094810089934,3334872780555127296,2.367635462878245,0.10071146517965876,0.7585807607515411,0.1774522572829012,-2.719477484167499,0.15934969082499587,-0.39007142,-0.26681718,0.15098724,0.15908906,0.062565915,-0.09921609599999999,-0.14733271,0.21665408,-0.15643287,0.22147787,0,2827.431302216482,4.6158575095112315,17.059885,405.6391221860995,14.30326187150349,18.831039999999998,3989.9514923256893,17.930368751666503,15.7595005,3.071539,,,4344.07,1.115,0.7147,,,0.9868795516299999,0.1060882245716369,2743,4
5273,83.86709640565162,0.07203167712049346,8.922829032232805,0.06541519753588237,3334863675224354304,2.5862380000581213,0.0809048514441057,1.4792856001414594,0.1488888037700598,-2.3900785943483682,0.1190813985527374,-0.37579045,-0.37809040000000005,0.1856568,0.16047491,-0.0010374915,-0.15051238,-0.22893475,0.19187887,-0.10923167,0.21868795,0,5837.058116025534,6.777746387288463,16.272879999999997,890.4740215140007,8.568842076486032,17.977335,8064.102586039038,17.068813991894427,14.995529999999999,2.9818048,,,4462.4697,,,,,0.992609800777,0.5144002916514765,2743,4
5274,83.86098088537743,0.0507212701414236,8.918583598703194,0.04526419953192733,3334863645160463616,2.3131549138518315,0.05426311680661163,0.4904699831288214,0.10420324248083968,-2.1777338579458623,0.08572782850133329,-0.32740527,-0.43418127,0.05010346,0.027935335,-0.073439345,-0.014235544,-0.27280927,0.32734305,-0.26328429999999997,0.072918184,0,4139974.233505038,2200.5866593589435,9.145871000000001,2985124.84127537,6842.564357276425,9.163982,1778806.2778485275,3761.047505164553,9.136599,0.027383803999999998,,,9246.333,0.3312,0.1567,,,0.990801638525,0.23988333940940576,2743,4
5276,83.94758880365151,0.038918197176526434,8.81011615784326,0.03780252812372719,3334849798185907584,2.4566165268018336,0.049917758745895914,1.211051483704593,0.07360832552040883,-2.780597424019879,0.06368579073504035,-0.5240937,-0.5182543,-0.14010815,0.30088332,0.22975565,-0.049087177999999995,-0.20231359,0.2959039,-0.22652659,0.06029934,0,734831.2117130511,726.1168328909413,11.022897,367733.1884945183,994.2645537678477,11.437555999999999,518728.7127269111,973.0492067827466,10.474569,0.96298695,29.714687517047388,1.042403425815428,5402.5073,,,2.5447632999999996,4.970167,1.03980006734,0.26613197229310975,2743,4
5277,83.9572516384503,0.06453534452816527,8.796092027429689,0.05967440152065165,3334849695106693760,2.3039084955209352,0.08458418078240719,1.0648707495592902,0.12499858648827747,-2.543821815108792,0.1049797755211394,-0.4925665,-0.41102114,0.04628214,0.32917202,0.17558403,-0.24377275,-0.25750256,0.25336394,-0.06834346,0.19337048,0,6244.902456740621,37.47406704951182,16.19955,1154.9324236291382,48.1423892046294,17.694996,7963.128677554514,159.45034852674092,15.009210999999999,2.6857853,,,3857.6133,,,0.65358907,0.085227355,0.988144307527,0.2872767043383157,2743,4
5278,83.844022593318,0.05797503229960375,8.697915095101331,0.05455256225535688,3334754999667421568,2.406945809804958,0.06301632314124415,0.7521696460410641,0.1065990190412807,-2.4227256449528536,0.08786207315937422,-0.39897550000000004,-0.6033406,0.184133,0.2615938,0.16946769,-0.39923309999999995,-0.51151174,0.14434198,-0.28136244,0.32054687,0,15361.142960550513,76.51979800605783,15.222307,4178.405306946964,124.04827993491513,16.298862,17164.313416825258,225.85984660666062,14.175354,2.1235085,,,3658.0,,,1.1690646,0.22046852,1.0923754432100001,0.4804958075100255,2743,4
5281,83.92100224351306,0.08121967075158942,9.222111591524493,0.07531873311090552,3337880533268577280,2.495620507747021,0.11753227726172055,1.1733917714639732,0.1556861128556316,-2.2319894924593013,0.13649454498100394,-0.40251383,-0.4481585999999999,0.09811488,0.43893462,0.39617684,-0.20543176,-0.19166616,0.19356683,-0.1502456,0.32970574,0,7603.670302192722,275.34671075077273,15.985807000000001,2206.776877283253,327.2891679614417,16.991993,8944.115821711099,826.0398798861153,14.883076999999998,2.1089162999999997,,,3659.0,1.992,0.956,0.79256284,0.10144059,1.21012219516,0.6686110098432373,2743,4
