,object_id,gid,density,,duplicated_source,dec_error,ra,dec,phot_bp_mean_mag_error,phot_rp_mean_mag,lum_val,b,phot_g_mean_mag,ra_error,pmra_error,radial_velocity_error,phot_bp_mean_mag,phot_rp_mean_flux,pmra,l,source_id,phot_g_mean_flux,teff_val,e_bp_min_rp_val,bp_rp,pmdec_error,radial_velocity,radius_val,pmdec,phot_g_mean_flux_error,parallax,phot_bp_mean_flux_error,phot_bp_mean_flux,phot_rp_mean_mag_error,phot_rp_mean_flux_error,a_g_val,phot_g_mean_mag_error,parallax_error,plx
6598,6598,5,29.612612,8941,0,0.0641,82.5663129262,0.95416642889,0.0145,14.4457,0.131,-17.51965469505,15.4543,0.0563,0.11,,16.4803,13380.584927600348,-0.626,202.48309880586,3221939677818751872,12405.436789149388,3781.0,0.9115,2.0346,0.08900000000000001,,0.84,1.169,26.752469946786064,2.6908,47.31431178678247,3535.365210012475,0.0075,92.78374155120324,1.8645,0.0023,0.087,2.6908
6619,6619,5,28.712399,8965,0,0.0322,81.7407998979,1.11976025107,0.0032,11.295,1.811,-18.161190014160002,11.7345,0.0357,0.076,5.65,12.0197,243661.1244721789,-0.46299999999999997,201.91048959318002,3221992179498864256,381552.85442913,6438.5,0.117,0.7248,0.07400000000000001,39.1,1.08,1.0759999999999998,287.77235233971874,2.8555,625.9643014997513,215112.06432139274,0.0018,410.5050795348831,0.2367,0.0008,0.0453,2.8555
7109,7109,5,27.809256,9564,0,0.0284,82.60022690988,2.3733717485,0.017,14.1321,0.185,-16.799752344220003,15.0677,0.0313,0.057999999999999996,,15.9551,17861.530794232967,-0.5920000000000001,201.20255086108003,3223776824309181568,17711.803522726535,3921.33,0.7333,1.823,0.051,,0.93,0.6990000000000001,48.31815829789503,2.5751,89.99046763101713,5734.776947814348,0.0084,138.49409441080516,1.469,0.003,0.0351,2.5751
7032,7032,5,26.64767,9479,0,0.0292,83.16921247419,2.19963144893,0.0013,10.9665,4.157,-16.388337903839997,11.2996,0.0307,0.055999999999999994,,11.5049,329751.5007206861,-1.455,201.65033152021,3223574204932246144,569516.536501201,7029.57,0.1487,0.5384,0.05,,1.37,0.841,213.20139561213776,2.3069,419.1484285431968,345629.0490305165,0.0012,368.3398351422818,0.3673,0.0004,0.039,2.3069
6540,6540,5,26.586143,8875,0,0.022,81.75955950018,0.45447673108000003,0.0084,13.0771,0.302,-18.46738375419,13.8265,0.0235,0.044000000000000004,,14.458,47196.48876963917,-0.628,202.53295123579,3221803647614189440,55556.70730686617,4894.0,0.3478,1.3809,0.040999999999999995,,0.76,1.11,92.01093396705878,2.8677,175.84260539087484,22769.676140920583,0.0056,244.9847576172114,0.727,0.0018,0.0274,2.8677
7664,7664,5,25.769405,10367,0,0.0608,83.66346611769,4.64605134898,0.0186,15.1432,,-14.75774469401,16.2634,0.0621,0.125,,17.4928,7038.436884545917,-0.8270000000000001,199.68892513,3236573078072210176,5888.178823959154,4302.31,1.313,2.3496,0.10800000000000001,,,0.833,12.947120381894749,2.3534,23.842108720221038,1391.3662718859525,0.0069,44.576176671871416,2.5868,0.0024,0.075,2.3534
7075,7075,5,24.675106,9528,0,0.0306,83.51682723299,2.63096168209,0.0024,11.2382,2.519,-15.874873625779998,11.7227,0.0345,0.065,8.21,12.0581,256726.80251490712,-1.6369999999999998,201.4344139484,3223716999709049984,385701.9802585657,5830.0,0.35,0.8198,0.055999999999999994,32.6,1.56,0.423,296.69919836141116,2.4551,465.9412753046975,207650.82026244162,0.0018,421.3702774416906,0.703,0.0008,0.0356,2.4551
7282,7282,5,24.654066,9767,0,0.0416,83.41919766272,3.7466570117300004,0.0038,11.6968,1.8030000000000002,-15.413321718639999,12.2098,0.0417,0.086,11.73,12.5693,168288.8842806512,-0.475,200.37473871317002,3224396497896185856,246269.1612284704,5673.0,0.215,0.8725,0.083,19.09,1.39,0.6409999999999999,296.4009052047101,2.3309,449.34324189692353,129665.13341724605,0.0032,489.8874129800637,0.442,0.0013,0.0511,2.3309
7230,7230,5,24.417269,9696,0,0.0294,83.06794173481,3.1391494610299997,0.0084,12.9375,0.501,-16.017246863689998,13.679,0.0339,0.064,,14.2889,53673.143852882575,-1.465,200.74534985192003,3223982295544732800,63641.93806411805,4785.21,0.514,1.3514,0.051,,1.03,0.45,170.2331219073138,2.4168,206.3193328399171,26605.839049181686,0.0075,368.66848550526123,1.0915,0.0029,0.0299,2.4168
7280,7280,5,23.807234,9765,0,0.0408,83.22294613563001,3.4613911392900003,0.0015,10.7705,4.477,-15.724161627329998,11.2311,0.0399,0.07200000000000001,,11.552,394986.3866510336,-0.696,200.53257468913003,3224372381654250880,606610.8844038999,5886.5,0.665,0.7816,0.065,,2.03,0.285,683.2853877925527,2.3063,458.97552999281424,330935.3089230704,0.0011,407.1387299525024,1.3345,0.0012,0.0546,2.3063
6560,6560,5,23.457443,8901,1,0.0611,81.20873859689,0.7662956575900001,0.0015,8.7395,,-18.79792916458,8.7079,0.0673,0.131,,8.7019,2564338.7056294214,-0.586,201.96333593078,3221866006242665088,6196885.212977363,9438.0,0.0565,-0.0376,0.10800000000000001,,,1.083,3834.875458443028,2.6746,6182.787911554293,4568850.498347621,0.0011,2705.964446837319,0.1123,0.0007,0.0759,2.6746
6367,6367,5,23.34459,8654,0,0.0295,82.29721873452,0.56740625961,0.012,14.067,0.147,-17.94206536233,15.0318,0.0318,0.064,,15.9807,18965.51657796377,-0.922,202.70219658915002,3221058518032896640,18307.2817621874,4048.79,0.7987,1.9137,0.053,,0.78,1.006,31.5441606758152,2.8239,61.95352286405286,5601.1712209868665,0.0046,80.95420426497337,1.549,0.0019,0.0373,2.8239
7018,7018,5,22.033049,9462,0,0.0284,82.84957662073,1.7547368537099999,0.0027,12.0453,1.085,-16.883871695070003,12.5213,0.0303,0.061,3.42,12.8504,122077.3588470478,-0.768,201.89381000663002,3223533145045143680,184855.6884539634,5845.0,0.044,0.805,0.052000000000000005,32.99,1.02,0.7140000000000001,97.02361101849415,2.5889,244.78598456094886,100093.54626280926,0.0021,231.3270686095327,0.083,0.0006,0.0354,2.5889
7208,7208,5,22.01156,9670,0,0.0648,83.31274667385,3.0477403776300003,0.0115,15.249,0.09300000000000001,-15.849020165670002,16.3747,0.07,0.131,,17.6701,6384.976730898658,-0.912,200.95284664461002,3223935699444224512,5314.534639056313,3583.51,,2.421,0.113,,0.79,0.49,11.737802337568894,2.242,12.502805114631338,1181.7592620661385,0.0058,34.376712938713176,,0.0024,0.085,2.242
7277,7277,5,21.22849,9760,0,0.0353,84.0039303043,3.63771069925,0.0166,14.2594,0.174,-14.95846933816,15.1736,0.0384,0.07400000000000001,,16.026,15886.385207740967,-0.762,200.76994943569,3224357916204572800,16065.820425471176,4149.5,,1.7666,0.063,,0.81,0.265,35.946957797211134,2.3531,81.93875478326679,5372.249864990271,0.0052,76.61035437016876,,0.0024,0.0445,2.3531
7123,7123,5,21.223549,9580,0,0.0724,82.61066270488001,2.41883908917,0.0192,15.2858,0.069,-16.76841148715,16.4366,0.082,0.154,,17.825,6172.353681925105,-0.5660000000000001,201.16646288612998,3223794588293911680,5019.986030697839,3730.5,,2.5392,0.13,,0.63,0.63,8.927391710865352,2.3996,18.161460501175448,1024.6380251306289,0.0045,25.83718572953388,,0.0019,0.0892,2.3996
6942,6942,5,20.896925,9347,0,0.0296,83.94631582071,1.48359141709,0.0054,13.9238,0.242,-16.05581653713,14.816,0.0288,0.054000000000000006,,15.5989,21640.20676442319,-1.555,202.69460789139998,3222724449952022272,22332.990029234712,4140.42,,1.6751,0.052000000000000005,,0.96,1.004,33.64777527062949,2.3615,39.75896639385813,7961.678920828402,0.0062,124.35172840201086,,0.0016,0.0352,2.3615
7672,7672,5,20.7428,10377,0,0.0303,83.12651498615,4.78266332015,0.0061,11.6152,1.919,-15.15482768855,12.1303,0.0307,0.057999999999999996,6.66,12.4897,181422.65764267388,-0.5920000000000001,199.29159299676002,3236633104534887296,264996.4195450399,5635.0,0.317,0.8746,0.055999999999999994,31.16,1.45,0.843,407.16436365130636,2.3473,780.9649200051751,139526.59019795913,0.0051,853.9250137193477,0.6165,0.0017,0.0365,2.3473
7647,7647,5,20.686838,10347,0,0.0709,83.53020503766,4.25477816199,0.0234,15.7572,,-15.066558427270003,16.9781,0.0723,0.135,,18.4929,3998.5519425714338,-0.47200000000000003,199.97304915211998,3236450723043686272,3048.540001454386,4406.03,,2.7357,0.115,,,0.408,3.8962330602644695,2.3626,11.920125392143532,553.8574314443601,0.0026,9.532216509745307,,0.0014,0.0916,2.3626
6880,6880,5,20.341452,9258,0,0.0587,81.59811806386999,2.3376149558400003,0.0121,14.7347,0.079,-17.68976608322,15.8552,0.0592,0.109,,17.1099,10253.548150835382,-0.7809999999999999,200.72080196426998,3222324365153595008,8575.27358216985,3940.29,,2.3752,0.08900000000000001,,0.6,0.358,12.372091475146618,2.7297,22.04541458984569,1979.6163679845426,0.0034,31.69955025469548,,0.0016,0.0805,2.7297
7031,7031,5,20.293175,9478,0,0.0345,82.99729898481,2.09481475779,0.0018,9.4508,,-16.58942751699,9.4674,0.0375,0.07,,9.4941,1331876.3228736038,-0.816,201.65856027403,3223571593592214528,3078822.681123424,9206.0,0.068,0.0433,0.065,,,0.551,998.6633200279127,2.319,3561.057619116615,2202492.3775614933,0.0018,2247.766519100895,0.143,0.0004,0.0411,2.319
7485,7485,5,20.148443,10158,0,0.0366,81.79706326978001,2.6713221854499998,0.0019,11.1722,2.5639999999999996,-17.352451446,11.5662,0.0416,0.081,3.92,11.816,272835.4153408034,-0.131,200.51886379426998,3235848461253884032,445513.7689688323,6408.65,0.1042,0.6438,0.064,29.36,1.3,0.483,312.3730238971344,2.5932,461.5608819902064,259519.0812719277,0.001,238.97062277651483,0.2035,0.0008,0.0475,2.5932
7080,7080,5,19.952316,9534,0,0.0601,83.71567514723,2.8096254154,0.0171,15.4158,0.054000000000000006,-15.614339342089998,16.5793,0.0657,0.13,,17.9942,5475.712712435536,-1.835,201.37299948248,3223727415005584000,4401.953220214187,3880.14,,2.5784,0.12,,0.52,0.57,10.55628190884424,2.4052,13.840416806970536,876.7365672246559,0.0074,37.28011790413139,,0.0026,0.0708,2.4052
7199,7199,5,19.488771,9660,0,0.0468,83.43038140214,2.8155732812800003,0.0087,14.6841,0.147,-15.86012760436,15.6966,0.0555,0.10800000000000001,,16.7125,10743.356204988151,-1.3130000000000002,201.2230884867,3223911273965769344,9924.12496218453,3780.0,1.052,2.0285,0.084,,0.89,0.289,12.976511639328447,2.2686,22.973665145922325,2854.586348235386,0.0054,53.633425610931816,2.084,0.0014,0.0553,2.2686
5899,5899,5,19.189955,8102,0,0.0389,87.20226415271,0.7598499641099999,0.0124,12.0732,0.93,-13.53994266668,12.6648,0.0399,0.079,16.35,13.1108,118986.1319635363,-2.98,204.95880205869,3219622972458423424,161959.977511849,5117.0,0.2703,1.0376,0.07,33.0,1.23,0.9790000000000001,572.2584153899487,2.7241,896.788279842178,78748.19336282463,0.0089,971.2309482548096,0.5387,0.0038,0.0422,2.7241
5887,5887,5,18.893085,8089,0,0.0419,87.38203571553001,0.66508396888,0.0108,12.0309,0.971,-13.42618395535,12.6014,0.0407,0.08199999999999999,,13.0269,123715.94341887615,-2.887,205.13195600064,3219570981879101184,171704.93743949052,5360.5,,0.996,0.081,,1.14,1.073,493.7451362790084,2.6937,846.9808480882783,85075.34119704341,0.0103,1172.208608257191,,0.0031,0.0425,2.6937
6652,6652,5,18.730873,9006,0,0.0458,80.73878469386,0.9833273717899998,0.0017,10.5814,4.1339999999999995,-19.1024458027,10.9222,0.0407,0.076,,11.1406,470137.5407283251,-0.231,201.52080886624,3222069248391346560,806214.7627636772,6735.8,0.254,0.5593,0.064,,1.49,0.8420000000000001,353.8235807234037,2.7469,779.1317889839769,483400.58060582756,0.0015,637.4025491037249,0.4747,0.0005,0.0635,2.7469
7072,7072,5,18.27728,9523,0,0.0726,83.85107260373,2.6486213062,0.0094,13.8489,0.27699999999999997,-15.574685950520001,14.9078,0.0779,0.154,,15.8584,23185.541773986846,-1.689,201.58738806,3223708379709287808,20523.18428897481,3866.1,,2.0096,0.128,,1.17,0.9179999999999999,56.567618553338136,2.3114,54.00385922799714,6268.818055142248,0.0079,168.59368473770652,,0.003,0.0921,2.3114
7651,7651,5,18.166979,10352,0,0.0616,82.80775876766,4.05920081019,0.0114,14.8307,0.115,-15.78958844339,15.9731,0.0704,0.14,,17.3291,9386.505404651429,-0.9390000000000001,199.77990621246002,3236478588791439104,7693.310877472587,3629.9,,2.4984,0.113,,0.86,0.7829999999999999,10.199379188398712,2.3791,16.993028557411918,1617.7837148878145,0.0032,27.875760034541177,,0.0014,0.081,2.3791
7659,7659,5,17.933132,10361,0,0.0342,83.14347804696,4.60327807448,0.0026,10.9736,3.889,-15.22919399697,11.3392,0.0352,0.069,4.05,11.5566,327579.6613685932,-1.073,199.46165356474998,3236522290083622528,549125.9224398272,6999.0,0.277,0.583,0.066,24.26,1.34,0.58,245.62161847156602,2.3413,782.4584060737258,329534.65774474264,0.001,289.8699194143191,0.465,0.0005,0.0409,2.3413
7684,7684,5,17.904747,10394,0,0.0233,82.76865022888,4.66615050614,0.005,13.2336,0.424,-15.522207406600002,14.0326,0.0259,0.045,,14.7187,40863.85728183115,-0.848,199.21258301490002,3236725085555065856,45952.466242480325,4410.28,,1.4852,0.038,,1.11,0.523,49.91800235359129,2.3897,81.68460842105063,17908.468182589175,0.0031,115.53537511877742,,0.0012,0.0295,2.3897
6391,6391,5,17.28504,8686,0,0.0219,82.95637283239,0.9509830709299999,0.0074,12.6589,0.52,-17.17969078482,13.3329,0.0224,0.040999999999999995,,13.8642,69374.07087975301,-0.85,202.68336338345,3221191322716206848,87532.18504366749,5018.69,0.305,1.2053,0.037000000000000005,,0.95,1.092,176.6665330741331,2.7043,269.59922568727853,39344.493564135446,0.0063,402.7480590520299,0.653,0.0022,0.026,2.7043
7646,7646,5,16.097471,10345,0,0.088,83.40853853246,3.9951789562999998,0.0146,14.323,0.192,-15.300172408589999,15.3016,0.0928,0.179,,16.2657,14981.318326221353,-1.077,200.14501099806998,3236437077932040192,14279.460806487981,3864.33,,1.9427,0.14400000000000002,,0.98,0.9590000000000001,37.01706899936553,2.3145,57.88311134885605,4307.8370556094105,0.009,124.74041680004974,,0.0028,0.0558,2.3145
6671,6671,5,15.963956,9027,1,0.0411,80.93778756335,1.19232426003,0.0092,13.9025,0.17600000000000002,-18.826713487750002,14.8307,0.0493,0.09300000000000001,,15.7157,22068.419804468707,-0.27399999999999997,201.43084173672,3222102504322933504,22031.80756617052,4001.5,0.7147,1.8132,0.07400000000000001,,0.87,0.94,32.7409984535586,2.873,60.25976588265174,7149.437563879427,0.0046,93.43366085961401,1.446,0.0016,0.0413,2.873
5869,5869,5,15.619728,8063,0,0.0809,86.17435138594,0.7915056966699999,0.0461,14.8232,,-14.43034649975,16.4985,0.0855,0.16399999999999998,,17.3877,9451.156581539555,-2.636,204.42869552451,3219438765606406784,4741.972975312236,3901.5,,2.5645,0.163,,,1.092,15.185190039906633,2.5533,65.0397867134582,1532.7540909206698,0.0301,261.9212340647027,,0.0035,0.091,2.5533
6964,6964,5,15.506945,9385,0,0.0506,85.65993838661,1.51159241359,0.0067,11.8565,1.2429999999999999,-14.53964085444,12.3191,0.0451,0.08,6.06,12.6312,145265.50067641848,-2.563,203.52174853334,3222909825030855040,222693.44313310605,5902.0,0.048,0.7747,0.081,33.72,1.07,0.875,400.4992719119026,2.6513,758.2989158496289,122483.00319553367,0.0051,682.0931219020107,0.095,0.002,0.068,2.6513
5719,5719,5,15.203239,7859,0,0.0356,87.66694863546999,-0.37662461581999995,0.001,10.2451,6.696000000000001,-13.663876701600001,10.478,0.0351,0.07200000000000001,,10.626,640797.7330411362,-2.903,206.21558302134997,3218685157759916416,1213776.987767765,7553.8,0.2388,0.3809,0.064,,1.51,1.272,427.732165411625,2.6784,727.7035203179645,776515.9978276158,0.0009,558.0722782119902,0.4873,0.0004,0.0413,2.6784
5690,5690,5,15.061712,7806,0,0.036,87.01238814927,-0.47602081806,0.0124,11.9335,1.12,-14.288817696429998,12.4318,0.0351,0.076,8.85,12.7732,135326.1536835383,-2.559,205.99038815573996,3218331974008572544,200727.85225171442,5779.67,,0.8398,0.079,23.14,1.06,1.27,642.6149266685762,2.6601,1228.7578111495286,107465.09000913416,0.0097,1204.1689856314092,,0.0035,0.0429,2.6601
5732,5732,5,15.014288,7881,0,0.0749,87.64315722911999,0.35232508325999995,0.0219,15.0498,0.07,-13.343089951960001,16.1772,0.0664,0.133,,17.4911,7670.859716239986,-2.6910000000000003,205.54195642193,3218796002275422080,6375.03011327935,3742.82,,2.4413,0.136,,0.63,1.156,22.814569913269768,2.6652,28.06731919571768,1393.5466351098817,0.0115,81.32962197310206,,0.0039,0.0957,2.6652
7495,7495,5,14.672937,10170,0,0.0246,82.18225231946,3.0553369641400003,0.0093,13.154,0.35100000000000003,-16.82842195725,13.8736,0.0246,0.045,,14.4648,43972.76413200844,-0.624,200.36775993562,3235884680714047616,53197.64240335642,5020.67,0.3522,1.3109,0.039,,0.78,-0.071,102.5508127611684,2.5639,193.21567221228398,22627.202341909564,0.0062,252.03008439965942,0.714,0.0021,0.0321,2.5639
7161,7161,5,13.835796,9619,0,0.0354,82.1707398,2.49069690231,0.0018,11.2159,2.8810000000000002,-17.11628520635,11.6001,0.0379,0.07,9.25,11.8447,262053.35986220863,-0.509,200.87577304631,3223842962509227136,431824.17341825884,6563.33,0.119,0.6287,0.06,20.15,1.31,0.607,177.16281197025,2.4079,422.4620471391581,252747.67487613,0.0012,287.49732624471375,0.239,0.0004,0.0401,2.4079
7234,7234,5,13.54253,9700,0,0.04,82.82391889229,3.2077398638999997,0.0101,12.0849,1.288,-16.19575310775,12.6558,0.0426,0.075,15.16,13.0767,117709.58492456068,-0.509,200.55856084932,3223997654347610880,163316.89263846268,5304.14,0.2933,0.9918,0.069,35.18,1.34,0.623,433.7652150584729,2.2898,759.2856362120367,81261.5154305824,0.0065,700.0207793539221,0.6135,0.0029,0.0413,2.2898
7697,7697,5,13.475081,10415,0,0.0542,83.49119395164,5.2709950575699995,0.02,14.8717,0.098,-14.59690037529,15.9693,0.0566,0.113,,17.2113,9038.130777661292,-0.81,199.03994187409,3236865788683761408,7720.1113947380445,4019.99,,2.3396,0.091,,0.64,0.888,28.860872581190428,2.2701,33.26195888722386,1803.117631689078,0.0117,97.42926968441469,,0.0041,0.068,2.2701
7171,7171,5,13.159664,9631,0,0.0387,82.37231289966999,2.86907722626,0.0018,9.2285,,-16.75497718109,9.2852,0.0414,0.08,,9.3317,1634509.5618568931,-0.777,200.63473097222,3223868839688329984,3641565.5971328095,9103.67,0.194,0.1032,0.069,,,-0.003,1391.7712435284488,2.4563,4341.607932878737,2557852.095898765,0.0019,2801.308165169093,0.4137,0.0004,0.049,2.4563
7283,7283,5,12.823483,9771,0,0.0441,83.62957818375999,3.8797273578900002,0.0048,12.2771,0.9640000000000001,-15.165100595550001,12.9077,0.052,0.09699999999999999,8.32,13.3918,98611.55576059844,-0.968,200.3617000893,3224421855383135232,129501.77210289962,4961.02,0.3658,1.1147,0.081,26.91,1.33,0.565,186.89391030877826,2.4304,270.9809033729023,60789.664087815676,0.0033,296.7297401321853,0.7645,0.0016,0.0459,2.4304
6932,6932,5,12.68219,9330,0,0.0578,84.23214992183,1.11031231596,0.0015,9.9692,,-15.984848842589999,10.0383,0.066,0.11599999999999999,,10.0924,826222.0324453576,-1.899,203.17809983153,3222651852115097600,1819783.903372967,8900.0,0.079,0.1232,0.106,,,1.101,1302.5466705989031,2.3417,1805.418080493908,1269365.2266084743,0.0013,998.7422702025825,0.163,0.0008,0.0741,2.3417
7286,7286,5,12.636865,9778,0,0.0348,84.02624180148001,4.05512547612,0.0015,9.8007,,-14.73428023673,9.859,0.0363,0.073,,9.8999,964892.1770343257,-0.95,200.40496155994,3224513664602848000,2146519.6272923057,9100.0,0.0457,0.0991,0.069,,,0.129,992.7085753195308,2.3156,2160.842195765311,1515701.4851422757,0.0024,2137.761954651672,0.0923,0.0005,0.0461,2.3156
7040,7040,5,12.36907,9487,0,0.0325,82.9480021805,2.2868990771099997,0.0017,10.757,4.181,-16.538807545639997,11.1703,0.0345,0.061,,11.4448,399932.46366540244,-0.74,201.45852859819001,3223590349713145344,641520.3635071067,6324.33,0.4877,0.6878,0.06,,1.7,0.35100000000000003,353.76190945832366,2.4383,571.4089407044784,365291.3312227549,0.0008,295.87448524072425,0.8887,0.0006,0.0428,2.4383
7670,7670,5,12.256272,10374,0,0.0253,83.534615385,4.68963668908,0.007,13.713,0.28,-14.84778135163,14.6298,0.0273,0.053,,15.4166,26276.769990559536,-0.804,199.58402545735,3236619807316296576,26510.2870953805,4250.75,,1.7036,0.047,,0.97,0.042,35.89934192857635,2.3223,60.54040073633914,9416.790068694947,0.0118,285.25725820100195,,0.0015,0.0346,2.3223
7106,7106,5,12.169903,9561,0,0.0673,82.66890821922,2.30554104674,0.015,15.2785,0.062,-16.77306193526,16.4265,0.0711,0.132,,17.8093,6214.1804294240665,-0.45299999999999996,201.2994027066,3223775346840433152,5066.722129288393,3893.31,,2.5309,0.111,,0.55,0.772,15.371742351309596,2.3969,14.323681679487686,1039.5118826708203,0.0078,44.815018805008194,,0.0033,0.0893,2.3969
7666,7666,5,11.613833,10369,0,0.0291,84.26935757215,4.73383293919,0.014,14.1123,0.214,-14.189265661520002,15.0447,0.0335,0.062,,15.917,18190.205615950526,-0.7040000000000001,199.91797784075,3236586474074637184,18091.33487981376,3956.5,0.872,1.8047,0.053,,0.98,0.608,53.795218857492685,2.3928,76.82790031169094,5939.499919163673,0.0112,187.49470231125355,1.752,0.0032,0.0357,2.3928
7060,7060,5,11.178218,9511,0,0.057,83.05833973095,2.36131560108,0.0183,14.9971,0.08199999999999999,-16.40626545572,16.0931,0.0596,0.11699999999999999,,17.3067,8052.520162935048,-1.13,201.44688063296002,3223684946369160960,6888.137099186612,3644.0,,2.3096,0.109,,0.72,0.38,13.155817715888931,2.6558,27.88624151670928,1651.4506622529755,0.0038,28.28214130828323,,0.0021,0.0699,2.6558
6866,6866,5,11.143177,9243,0,0.0649,81.88062016926,2.085053212,0.0191,14.6723,0.107,-17.56788652989,15.8541,0.0704,0.141,,17.1305,10860.814651876795,-1.214,201.09711235781998,3222302104338407680,8584.287334625657,3506.95,,2.4582,0.114,,0.89,0.932,22.48621030599697,2.7333,34.11167147889098,1942.501506136013,0.006,59.93123225550418,,0.0028,0.0883,2.7333
